-6.1831853071800005,99.83274897422389
-6.083185307180001,24.830983503419095
-5.983185307180001,10.939110324457623
-5.8831853071800015,6.073731417020694
-5.84159265359,4.949655139361428
-5.783185307180002,3.818085550980291
-5.683185307180002,2.588710584047159
-5.583185307180003,1.842920266934898
-5.483185307180003,1.3538807476128487
-5.401000000000001,1.0658882346293916
-5.4,1.0628434781916276
-5.399,1.0598083378247647
-5.299,0.7980804317469367
-5.199000000000001,0.598517055043194
-5.099000000000001,0.4395403125124788
-5.05619449019,0.38027874904918174
-4.999000000000001,0.30725963318715777
-4.899000000000002,0.19214366130235114
-4.799000000000002,0.0871549320830323
-4.72238898038,0.010000833379478264
-4.70238898038,-0.01000083338886014
-4.602388980380001,-0.11111740731194329
-4.502388980380001,-0.2179301708963634
-4.402388980380001,-0.33636061482324553
-4.302388980380002,-0.47390833769484825
-4.2561944901899995,-0.5466176224389316
-4.202388980380002,-0.6409192045922462
-4.102388980380002,-0.8527060970925431
-4.002388980380003,-1.1334017339754978
-3.9023889803800027,-1.5235062067173315
-3.8023889803800026,-2.095932039956975
-3.8009999999999997,-2.105715206902215
-3.8,-2.112796286076887
-3.799,-2.1199091141989728
-3.699,-3.03268164631422
-3.5989999999999998,-4.600290123062793
-3.4989999999999997,-7.654112190665726
-3.470796326795,-9.054104476906156
-3.3989999999999996,-14.921816490358765
-3.2989999999999995,-40.19177455988539
-3.24159265359,-99.83274897298206
-3.04159265359,-99.83274897380936
-2.970796326795,-34.111791353066984
-2.94159265359,-24.83098350336716
-2.84159265359,-10.939110324442195
-2.8009999999999997,-8.446866472034635
-2.8,-8.396426839326994
-2.799,-8.346427755005697
-2.699,-4.926453051145861
-2.5989999999999998,-3.211892877534106
-2.4989999999999997,-2.229134145898213
-2.3989999999999996,-1.6112041651671953
-2.2989999999999995,-1.1946975644477125
-2.1989999999999994,-0.8977641463322137
-2.185398163395,-0.863877731346596
-2.0989999999999993,-0.6755785959222301
-1.9989999999999992,-0.5017501092114789
-1.8989999999999991,-0.35971982119845897
-1.798999999999999,-0.23843082497691842
-1.698999999999999,-0.12997741895585868
-1.5989999999999989,-0.028222377724110154
-1.57179632679,-0.0010000008284371305
-1.57079632679,4.8965888601467475E-12
-1.5697963267900001,0.0010000008382303326
-1.46979632679,0.10186395642158491
-1.36979632679,0.20793766019066168
-1.2697963267899999,0.32504619517740213
-1.1697963267899998,0.46050371824048325
-1.085398163395,0.5963797808182807
-1.0697963267899997,0.6243301359130577
-0.9697963267899997,0.8312685859663679
-0.8697963267899997,1.1044254599456726
-0.7697963267899998,1.4823522056653258
-0.6697963267899998,2.033981840259823
-0.601,2.579394749488018
-0.6,2.5887105840432767
-0.599,2.59807254790165
-0.499,3.8341973512281102
-0.399,6.105148311510824
-0.3,10.93911032442689
-0.29900000000000004,11.013592486724411
-0.19900000000000004,25.082894685308812
-0.1,99.8327489733959
0.005,-446.5046107035923
0.005,-446.5046107035923
0.0099,-146.40276538584388
0.01,-143.5053602160743
0.0101,-140.67454449418014
0.0201,-21.574799411337047
0.023548,-10.749036696674693
0.030100000000000002,-1.9264626388719013
0.036995999999999994,-2.7457303782507143E-4
0.037096,-2.6595617518543247E-9
0.037196,-2.7537847381061125E-4
0.047196,-1.809092401072399
0.057196000000000004,-4.943417736154291
0.067196,-7.995535079111608
0.068548,-8.375505596273882
0.077196,-10.579456135450952
0.087196,-12.632437708697234
0.09719599999999999,-14.195445354425322
0.0999,-14.542777936723002
0.1,-14.555052174031943
0.10010000000000001,-14.567286398729127
0.1101,-15.600932101068087
0.1201,-16.30423212022475
0.125,-16.547137995025107
0.1301,-16.738291329415766
0.1401,-16.95477546770821
0.1499,-16.997171997142125
0.15,-16.996859942660755
0.15009999999999998,-16.996533958234476
0.1601,-16.898779111827054
0.1701,-16.690328668001296
0.1801,-16.394732758078096
0.19010000000000002,-16.03123503243775
0.20010000000000003,-15.615568694134714
0.21010000000000004,-15.160606308389998
0.22010000000000005,-14.67688664069824
0.23010000000000005,-14.173040709931314
0.24010000000000006,-13.656136319083071
0.25,-13.137218567341627
0.25010000000000004,-13.131957060908297
0.26010000000000005,-12.605228782552977
0.27010000000000006,-12.079803921604599
0.28010000000000007,-11.558812014243019
0.2901000000000001,-11.04478297740041
0.3001000000000001,-10.539748415313241
0.3101000000000001,-10.045325131579661
0.3201000000000001,-9.56278418377533
0.3301000000000001,-9.093108151496555
0.3401000000000001,-8.637038762263783
0.3499,-8.203813744874024
0.35,-8.199464447430621
0.35009999999999997,-8.195116602839974
0.3601,-7.767714312510652
0.3701,-7.355064391241148
0.3801,-6.957282544968747
0.3901,-6.574387321380865
0.4001,-6.206316653631444
0.4101,-5.852941819722222
0.42010000000000003,-5.514079236376861
0.43010000000000004,-5.189500433964952
0.44010000000000005,-4.878940500082071
0.45010000000000006,-4.582105231150248
0.455,-4.441570711491964
0.46010000000000006,-4.2986771917982365
0.4701000000000001,-4.028320849167276
0.4801000000000001,-3.7706869223500346
0.4901000000000001,-3.525416064857038
0.5001000000000001,-3.2921419794692457
0.5101000000000001,-3.070494049397812
0.5201000000000001,-2.860099556779745
0.5301000000000001,-2.6605855487456465
0.5401000000000001,-2.47158040223862
0.5501000000000001,-2.2927151311449467
0.5599000000000001,-2.1269128358572407
0.56,-2.125268183510858
0.5601,-2.123624472874987
0.5701,-1.963947786106967
0.5801000000000001,-1.8133297868130347
0.5901000000000001,-1.6714211457909955
0.6001000000000001,-1.5378789676139846
0.6101000000000001,-1.4123671680914518
0.6201000000000001,-1.2945567649307268
0.6301000000000001,-1.1841260942346605
0.6401000000000001,-1.080760963713701
0.6501000000000001,-0.9841547519850458
0.6601000000000001,-0.8940084620394628
0.6701000000000001,-0.8100307358461556
0.6801000000000001,-0.7319378361108612
0.6901000000000002,-0.6594536003795444
0.7001000000000002,-0.5923093719705139
0.7101000000000002,-0.5302439116051949
0.7201000000000002,-0.4730032930784731
0.7301000000000002,-0.4203407858516662
0.7401000000000002,-0.3720167270548701
0.7501000000000002,-0.3277983850420826
0.7601000000000002,-0.2874598163448505
0.7701000000000002,-0.2507817176120519
0.78,-0.21786719559815335
0.7801000000000002,-0.21755127389932588
0.7901000000000002,-0.18756200447717158
0.8001000000000003,-0.1606136071577596
0.8101000000000003,-0.13651180199374358
0.8201000000000003,-0.11506817507483591
0.8301000000000003,-0.09610002303711535
